"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Can you share more about these topics?","reviewContext/Difficulty","reviewContext/Dog-friendliness","reviewContext/Fees","reviewContext/Parking","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Picnic area","reviewContext/Playground","reviewContext/Public Transportation","reviewContext/Recommended activities","reviewContext/Restrooms","reviewContext/Route type","reviewContext/Time spent","reviewId","reviewUrl","reviewOrigin","reviewerId","stars","state","text","title","url"
"Cianjur Regency","ID","-6.7770239","106.9746474","maradona putra","2023-08-16T03:54:04.563Z","Restrooms","Moderate",,,,,,,,,"Hiking, Running, Walking","Not clean restrooms, but have water with cold temperature.","Not sure","4+ hr","ChdDSUhNMG9nS0VJQ0FnSURwaE1EMGxBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwaE1EMGxBRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIDphMD0lAE%7CCgwI3JDxpgYQgO7MjAI%7C?hl=en","Google","104223565073595198459","5","West Java","Last point before reach Gunung Gede top. We can rest here and raise the tent. There's toilet here, not clean but have some very cold water. Stall is available, you can buy mineral water, hot pop mie or small snacks. There's also Mushola but very dirty and some roof were cracked.","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Triadi Setiawan","2023-08-12T17:31:56.739Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwajlPM2FBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwajlPM2FBEAE!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgICpj9O3aA%7CCgwIjITfpgYQ8LrB4AI%7C?hl=en","Google","103426635085449235564","5","West Java",,"Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Jimrif (JIM)","2023-07-27T00:44:29.921Z",,"Hard",,,,,,,,,"Hiking",,"Loop","3-4 hr","ChdDSUhNMG9nS0VJQ0FnSUNwMFBUc3N3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwMFBUc3N3RRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgICp0PTsswE%7CCgwI7fuGpgYQsIuxtwM%7C?hl=en","Google","107017792574659486179","5","West Java","Utk hutan ini sdh keren, meski hrs banyak sadar bersih lingkungan","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","suhaendi forlead","2023-05-25T23:35:47.155Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN4aTY3NUlnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4aTY3NUlnEAE!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgICxi675Ig%7CCgsI0-G_owYQ2MiWSg%7C?hl=en","Google","105991859820451119353","5","West Java","Pos yang cocok untuk istirahat, dengan sumber air melimpah.","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Bonyek Adventure","2023-05-03T18:54:29.134Z",,"Moderate",,,,,,,,,"Hiking",,"Loop","1-2 hr","ChdDSUhNMG9nS0VJQ0FnSURSeTh6X2lRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSeTh6X2lRRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIDRy8z_iQE%7CCgsI5dvKogYQyPWLQA%7C?hl=en","Google","101735959733907282495","5","West Java",,"Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","joko tholle","2023-04-27T06:59:26.543Z","Restrooms","Moderate",,,,,,,,,"Walking","Ada toilet",,"4+ hr","ChZDSUhNMG9nS0VJQ0FnSURSNGFQWldBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNGFQWldBEAE!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIDR4aPZWA%7CCgwIzrqoogYQ8O6jgwI%7C?hl=en","Google","114703197181614476103","5","West Java","Muantab, diguyur hujan semaleman 🤪","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Joko Susilo","2023-03-19T18:32:26.303Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURoNTdISnVBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNTdISnVBRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIDh57HJuAE%7CCgwIuqrdoAYQgJ3kkAE%7C?hl=en","Google","104741821085617872659","5","West Java","Camp area sebelum summit Gede dan Pangrango","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Andi Dika","2023-03-13T14:37:51.327Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURocGFUUEZnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURocGFUUEZnEAE!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIDhpaTPFg%7CCgwIv-q8oAYQkKGvnAE%7C?hl=en","Google","110833215821961064083","5","West Java","Salam Penikmat Pagi","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","M Rofi Dorojati","2023-02-02T14:07:16.790Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNob01hRGNREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNob01hRGNREAE!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIChoMaDcQ%7CCgwIlIfvngYQ2Lb6-AI%7C?hl=en","Google","106849386835926871935","5","West Java","my favorite camping place","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Mufti Nasution","2023-02-02T09:57:14.063Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMyMjZDX3VnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyMjZDX3VnRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIC226C_ugE%7CCgsI-pHungYQoOSMHg%7C?hl=en","Google","112444211143974325948","4","West Java","Visited here back in 2017 with my senior high schoolmates. A stopping point equipped with running water for essential ablutions and a sheltered mushalla.","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
,,"-6.7877778","106.9819444","Anggara Saputra Akbar","2025-10-15T15:48:56.303Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOak9WWXhNVTl5YUZKT1pXeHlSRXRVVGpjelNuYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOak9WWXhNVTl5YUZKT1pXeHlSRXRVVGpjelNuYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOkNjOVYxMU9yaFJOZWxyREtUTjczSnc%7C0cvw8cH3ZV_%7C?hl=en","Google","110266595414923835542","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Jihan Desfitriani (Haan)","2025-10-14T06:10:16.245Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pSbGVUVmhUR1I0UTFGTlpIaG9jbXB3TFVzd1NsRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSbGVUVmhUR1I0UTFGTlpIaG9jbXB3TFVzd1NsRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOjRleTVhTGR4Q1FNZHhocmpwLUswSlE%7C0cvT_7DcaWl%7C?hl=en","Google","111623390821060682467","5",,"First time tektok kesini via putri, ga cocok buat pemula utk yg mau tektok. Saran, buat yg mau tektok harus latihan fisik & naik ke puncak2 bukit dlu biar ga kaget ya. Pemandangannya indah, via putri jarang ada view karna penuh tanjakkan berakar atau sebaliknya turun, turunan berakar hati2 licin. Dan lagi2 ya, sangat disayangkan. Tempat alam, sejuk, tapi masih banyak yg kurang akan sadar sampah, karna sepanjang jalan banyak sampah & di suryakencana pun lebih banyak. Tolong lebih diperketat utk cek hitung barang2 yg dibawa calon pendaki, turunnya juga dicek & hitung lagi, apabila ada kedapatan yg membuang sampah sembarangan, dikenakan denda. Seperti peraturan di beberapa gunung, sangat disayangkan, jgn membuang sampah sembarangan plis. Alam secantik ini, sesejuk ini jgn buang sampah sembarangan🥹","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","hasyim murdiyanto","2025-10-14T01:59:44.260Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pCWVpreGxObGxrT0ZKYU0xaHBjV0o0VFdsemRHYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCWVpreGxObGxrT0ZKYU0xaHBjV0o0VFdsemRHYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOjBYZkxlNllkOFJaM1hpcWJ4TWlzdGc%7C0cvPuFEV1Z_%7C?hl=en","Google","117922706208613327592","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Gerald Christianto","2025-10-13T04:21:49.492Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKRGJHdFBka1ZIZW1OSVJtSkhjeTExY1ZWTGFYYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKRGJHdFBka1ZIZW1OSVJtSkhjeTExY1ZWTGFYYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOlJDbGtPdkVHemNIRmJHcy11cVVLaXc%7C0cv6tSSKtx6%7C?hl=en","Google","101478999101035718661","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ario Dolank","2025-10-09T19:07:11.657Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s0eU1tTTVRMkkxVEZabU5FRlNYM1ZXVVdwTFZrRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0eU1tTTVRMkkxVEZabU5FRlNYM1ZXVVdwTFZrRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOk4yMmM5Q2I1TFZmNEFSX3VWUWpLVkE%7C0cu-UUbCINn%7C?hl=en","Google","110748371128406457323","5",,"2001 pendakian terahir","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Muhammad Rizky","2025-10-06T13:41:59.295Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pRNGFHTTRVblo2T1ZaNU5UUjVjREJJZUc0M1lrRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pRNGFHTTRVblo2T1ZaNU5UUjVjREJJZUc0M1lrRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOjQ4aGM4UnZ6OVZ5NTR5cDBIeG43YkE%7C0cswRbGaUke%7C?hl=en","Google","105922384146470254811","1",,"saya orang deket gunung itu depan rumah saya","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","FARRIJI GANS","2025-10-04T01:18:53.551Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tGalZtcHpNV1JTU1daV1luWkJjM1JNUkhGWWVHYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGalZtcHpNV1JTU1daV1luWkJjM1JNUkhGWWVHYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOkFjVmpzMWRSSWZWYnZBc3RMRHFYeGc%7C0cs6MxVrYoj%7C?hl=en","Google","105365766118485131938","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Binbie Channel","2025-10-03T13:29:51.814Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paNFMzaFVaRU5JTm10SlZuZFFiSGxETkZSWlFVRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paNFMzaFVaRU5JTm10SlZuZFFiSGxETkZSWlFVRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOjZ4S3hUZENINmtJVndQbHlDNFRZQUE%7C0crwzEkZmu-%7C?hl=en","Google","112686516097311448784","5",,"Di gunung gede nemu temen...
Yg berteman buat di puncak yg lain boleh yu... Dari yg ngga kenal jadi kenal...","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Firman pauzi saputra","2025-10-01T23:10:45.561Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tadGNWUkRSak5PYWkwdGJYY3lhVEZXVFdwc01XYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tadGNWUkRSak5PYWkwdGJYY3lhVEZXVFdwc01XYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOkZtcVRDRjNOai0tbXcyaTFWTWpsMWc%7C0crQIpWSuWJ%7C?hl=en","Google","111206890119057307496","5",,"Indah baget","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ujangg Emayyy15","2025-09-30T06:10:05.059Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21jdFMweGFjVkV6TFhwb1ZWUkZhRzR5ZFVoYU9GRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21jdFMweGFjVkV6TFhwb1ZWUkZhRzR5ZFVoYU9GRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmctS0xacVEzLXpoVVRFaG4ydUhaOFE%7C0cqrFx2XdlT%7C?hl=en","Google","102785113175508433080","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Fubuki","2025-09-29T03:56:56.223Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21oMlQxTnNVM296WjBzNVVteE5SMnBPTFhacFQwRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oMlQxTnNVM296WjBzNVVteE5SMnBPTFhacFQwRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmh2T1NsU3ozZ0s5UmxNR2pOLXZpT0E%7C0cqVD7CIALb%7C?hl=en","Google","100811759885197668416","5",,"gunung yang indah dengan taman suryakencananya yang luas untuk camping","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Dini Herawati","2025-09-28T00:51:14.213Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21odlNITkZjWE52V0ZOdlpWQk1jM1ZYV1dwMGQxRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21odlNITkZjWE52V0ZOdlpWQk1jM1ZYV1dwMGQxRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmhvSHNFcXNvWFNvZVBMc3VXWWp0d1E%7C0cq7P1BhNH9%7C?hl=en","Google","109597882993617696153","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Isnantony Riau Wibawa","2025-09-27T07:54:22.063Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2psd1YxWjNSMFZyZFhjeVVraE9VbUp4V0dsS1NWRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psd1YxWjNSMFZyZFhjeVVraE9VbUp4V0dsS1NWRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOjlwV1Z3R0VrdXcyUkhOUmJxWGlKSVE%7C0cptVi2lXHt%7C?hl=en","Google","104638813951072414663","5",,"MASYAA ALLAH.....
sekali kalinya kesini, alhamdulillah gak ketemu tembok. pemandangan indah, udara adem dan segar...
benar2 indaaah ciptaanNYA","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Wahyu stories","2025-09-26T14:27:41.883Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2twcFdqWkdWSFk0WlVzNWFUQTROakJqTWxOdk1uYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twcFdqWkdWSFk0WlVzNWFUQTROakJqTWxOdk1uYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOkppWjZGVHY4ZUs5aTA4NjBjMlNvMnc%7C0cpeASod2ND%7C?hl=en","Google","100246638150608330487","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ali M.","2025-09-22T13:36:32.372Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25waU5rSm1hR014WDBoV2RHNWZlV3BZVjFCaVZtYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25waU5rSm1hR014WDBoV2RHNWZlV3BZVjFCaVZtYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOnpiNkJmaGMxX0hWdG5feWpYV1BiVmc%7C0coK2VLAOf4%7C?hl=en","Google","116279391692852635499","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Fela Restiani","2025-09-21T13:35:08.228Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21kak4wMW9NbnBZYWtRM2NFbzRjREJUVnpKVGMyYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kak4wMW9NbnBZYWtRM2NFbzRjREJUVnpKVGMyYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmdjN01oMnpYakQ3cEo4cDBTVzJTc2c%7C0cnzwBCaDOi%7C?hl=en","Google","118120028522662077395","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Cantik Daely","2025-09-19T08:19:57.108Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25aUGRUaDZORFF3VEMxemJXOVJiWHBMUW1aRVJtYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aUGRUaDZORFF3VEMxemJXOVJiWHBMUW1aRVJtYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOnZPdTh6NDQwTC1zbW9RbXpLQmZERmc%7C0cnG7h5RsSJ%7C?hl=en","Google","114293659394958347146","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","LS TARI","2025-09-19T05:18:32.889Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21rdGVGaGthWFEwUmpGUlpUTlNlRGhSVDNWZmEwRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21rdGVGaGthWFEwUmpGUlpUTlNlRGhSVDNWZmEwRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmkteFhkaXQ0RjFRZTNSeDhRT3Vfa0E%7C0cnDTcozK-g%7C?hl=en","Google","100610181193026937174","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ikhmal Maulana","2025-09-18T13:53:45.414Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25wNFIwOXpaMVpsWDFsYVRtY3hVVzFGTkhkbkxVRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wNFIwOXpaMVpsWDFsYVRtY3hVVzFGTkhkbkxVRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOnp4R09zZ1ZlX1laTmcxUW1FNHdnLUE%7C0cn-vdNgo7P%7C?hl=en","Google","102347776564639467728","4",,"Lumayan lah trekking santai 6 jam dari Pos Regist sampe ke Surken. Tapi minusnya pas di Surken kebersihannya ga terjaga, banyak sampah dimana mana, jadi rada susah nyari lokasi yg pas buat ngediriin tenda.","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Iden Jaenal","2025-09-17T11:46:13.171Z",,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21NNVNVNHdiMkpEYUVOSlgySklibDlRUldaTU9YYxAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21NNVNVNHdiMkpEYUVOSlgySklibDlRUldaTU9YYxAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CAIQACodChtycF9oOmM5SU4wb2JDaENJX2JIbl9QRWZMOXc%7C0cmdy49CdaW%7C?hl=en","Google","118010502544879572228","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
"Cianjur Regency","ID","-6.7770239","106.9746474","Joko Pitoyo","2022-12-17T23:44:55.760Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCbEt5ODhnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbEt5ODhnRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgICBlKy88gE%7CCgwI96j5nAYQ6NS36gI%7C?hl=en","Google","113324188562318893125","5","West Java","Recommend camping place during hiking to Gede Peak Mountain, tempat luas, tersedia Toilet, Dan air Bersih","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
"Cianjur Regency","ID","-6.7770239","106.9746474","Aryanto Albantanu","2022-11-14T06:14:30.623Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMtNjllazlBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNjllazlBRRAB!2m1!1s0x0:0xebe54e20a1c37dd8!3m1!1s2@1:CIHM0ogKEICAgIC-69ek9AE%7CCgwIxrnHmwYQ4KasqQI%7C?hl=en","Google","100724390960914088473","5","West Java","Susah susah dahulu bersenang-senang kemuadian","Kandang Badak Post","https://www.google.com/maps/search/?api=1&query=Kandang%20Badak%20Post&query_place_id=ChIJVyswes-0aS4R2H3DoSBO5es"
