reviewId,nama_gunung,text,stars,name
Ci9DQUlRQUNvZENodHljRjlvT25WMVJEVlpSemR1VWtsNE5XVlZTVnBLVUd0bldWRRAB,gunung gede pangrango,,5,wildan ha637
Ci9DQUlRQUNvZENodHljRjlvT25OME0wVklSM3BCY1RaSWRVNTROMmxVVGt4S1RrRRAB,gunung gede pangrango,Restroom was dirty with unresponsive staff. At least the ticket fee was inexpensive.,3,Pramudya Maulana
Ci9DQUlRQUNvZENodHljRjlvT25SS1NIUTRVakZyZUZkcGEwVmFVM3BOTm5wS2ExRRAB,gunung gede pangrango,,4,Muttia
Ci9DQUlRQUNvZENodHljRjlvT201Q2RGcEpUSEpyVm1wZlZHRXRSMlkwU1ZaSk5uYxAB,gunung gede pangrango,"selalu usahakan cari informasi mau pergi kemana pun, jalan nya full batuan dan ngga terlalu memakam tenaga banyak🤙🏻",5,Nabila Asy-Syifa
Ci9DQUlRQUNvZENodHljRjlvT2t4YWFsaFdkbmM1YkhSc2NGSjRVVkkxV0VsRlRrRRAB,gunung gede pangrango,,5,Harris Mai
Ci9DQUlRQUNvZENodHljRjlvT2xwTlRFbG9UVTlaWkdwRmNIbE5kMk5sVjFjNFJsRRAB,gunung gede pangrango,,5,fida sagita Dharmawan
Ci9DQUlRQUNvZENodHljRjlvT2tRM1dXWlNTalZyYzBSWk0wZHpSMWc0Umt4TlQyYxAB,gunung gede pangrango,"Dari pos kementerian kehutanan (jalur hijau muda di photo) relatif data dan masih melalui kebun sayur. Permukaan jalur mulai didominasi tanah walaupun di beberapa titik sudah disemen (sangat membantu karena sangat mengurangi kelicinan jalur).

Jalur mulai menanjak di jalur warna biru. Sudut tanjakan berkisar antara 25-45°.
Antara pos kementrian kehutanan dan pos 1 ada beberapa titik istirahat & sebagian besar sudah berada di dalam hutan tropis jadi sangat teduh. Jalur ini didominasi permukaan tanah dan akar pohon. Saya yakin kalau hujan akan sangat licin. Hati-hati.

Hiking saya kali ini sendirian dan pertama kali menginjak jalur gunung putri setelah yang terakhir sekitar tahun 1979. Dulu saya melalui jalur ini jika mau turun dari lembah karena pendek dan curam sehingga cepat tiba di perkampungan. Seingat saya rata-rata hanya perlu 2.5-3 jam saja. Banyak kenangan lama di jalur ini.

Dikesempatan berikutnya saya mau coba sampai pos 2 ah.",5,Johanes Suryanata
Ci9DQUlRQUNvZENodHljRjlvT25aRFMwTnplVUZmYUVKcFlqbG1Xbk5yTjA1R1gxRRAB,gunung gede pangrango,Dari tanah merah belok aja melipir ke kanan terus tembus pos 3 langsung,5,Andigow 27
Ci9DQUlRQUNvZENodHljRjlvT25GdlZFSTBibXh3WTI4dGN6SjFRMFUxTkZFNVMwRRAB,gunung gede pangrango,,5,Rika Rahmawati
Ci9DQUlRQUNvZENodHljRjlvT2xCS2NUbFJhVTV3TTNGNE9XaHRUV1JEVjFsWmRtYxAB,gunung gede pangrango,,5,NN
Ci9DQUlRQUNvZENodHljRjlvT20xak1EaHhMVEJYYm5ObFZrTmhOSGxzVTB4UFdHYxAB,gunung gede pangrango,"Pos 1. Vegetasi berupa hutan tanaman, sepertinya damar ya. Sekaligus batas wilayah Taman Nasional Gunung Gede Pangrango",5,Aji Firmansyah
Ci9DQUlRQUNvZENodHljRjlvT21Wd2NrOVpUMVpMUmpjdE5tcHhSMlpQYW1GS05YYxAB,gunung gede pangrango,,4,Muhamad zayyid Ubadi
ChZDSUhNMG9nS0VOMko4LXVRNFlXM0d3EAE,gunung gede pangrango,,5,Putri Indriyanti
ChdDSUhNMG9nS0VKT0xxNUNEZ09udnZBRRAB,gunung gede pangrango,"Asiknyo, kesinj sll bareng sama teman2. Nganter sensei sebelum ke jepun",5,niraa __
ChdDSUhNMG9nS0VJQ0FnTUNZdWQ2cnZBRRAB,gunung gede pangrango,Suasana tenang menjadi gacor parah🤣🤣,5,Ando runtulalo
ChZDSUhNMG9nS0VJQ0FnSUMzejZTN2FREAE,gunung gede pangrango,,5,Ade Hasab
ChdDSUhNMG9nS0VJQ0FnSURYNDlpNTRBRRAB,gunung gede pangrango,Gunung Gede 27-28 November 2023,5,Hasbi Addimyati
ChZDSUhNMG9nS0VJQ0FnSURuM1lDMVVBEAE,gunung gede pangrango,Terbaeeeeee,5,Alfas Sani
ChdDSUhNMG9nS0VJQ0FnSURIN3FfNjlRRRAB,gunung gede pangrango,,5,roza Eja
ChZDSUhNMG9nS0VJQ0FnSURqb3U2bklBEAE,gunung gede pangrango,,4,Rifky Darmawan
ChZDSUhNMG9nS0VJQ0FnSUR0d3E3VVV3EAE,gunung gede pangrango,,5,Yulia Midih
ChdDSUhNMG9nS0VJQ0FnSUNOckpqbTBnRRAB,gunung gede pangrango,,5,Firmansyah
ChZDSUhNMG9nS0VJQ0FnSUMxelAyVFZREAE,gunung gede pangrango,,5,wawan ardiyatmoko
ChZDSUhNMG9nS0VJQ0FnSUMxb0pLVVN3EAE,gunung gede pangrango,Cepet sampe ke surken brangkat jam 7 pagi sampe surken jam 2 siang,5,Bro Billy (Bily)
ChdDSUhNMG9nS0VJQ0FnSUNsN3NQUV93RRAB,gunung gede pangrango,,1,Wira Pakpahan
ChdDSUhNMG9nS0VJQ0FnSUNseW92UTFBRRAB,gunung gede pangrango,Pengalaman tak terlupakan,5,Tri Wijayanti
Ci9DQUlRQUNvZENodHljRjlvT2twbFlWWXhRMk5DV2kxb01FSjZTbTV6UkRGeWFVRRAB,gunung gede pangrango,,5,Me&Me
Ci9DQUlRQUNvZENodHljRjlvT25kRmVVdG9OSFZDTWt0WGRqSllWMUp5ZFVRM1dHYxAB,gunung gede pangrango,,5,Yoggy 69
ChdDSUhNMG9nS0VLcmxtdU9wMW9uQndBRRAB,gunung gede pangrango,Banyak sampahnya di sepanjang jalan simaksi mahal sepanjang naik banyak warung,5,Erik Setiawan
ChZDSUhNMG9nS0VONmJucW1JM2RlYmF3EAE,gunung gede pangrango,,5,Gerry Arsal Novshaputra
ChZDSUhNMG9nS0VKTGxnc1hicGUtMFNnEAE,gunung gede pangrango,,5,Cahaya Ayatussyifa
ChZDSUhNMG9nS0VKeWFxcGJid2NTcmJREAE,gunung gede pangrango,,5,Agil hardiansyah
ChZDSUhNMG9nS0VJS2c2YW5NaXJYbWRBEAE,gunung gede pangrango,"Pengalaman yang seru bersama teman, berdua berangkat dari Tangerang motoran, nginep di bc ini, ditengah perjalanan ketemu bapak² yang ajak jalan bareng kita, aseli baik banget bapaknya, ternyata beliau pro dalam urusan pendakian, hampir semua gunung di indo udah pernah dia jama, dan di gunung gede ini bapaknya bilang rutinitas weekend biasa aja, karena selain pengalamannya yg udah kemana mana ,ternyata beliau juga aseli orang sekitar gunung gede, namanya pak Nana, usia nya lebih dari 50 saat itu, tapi fisiknya jangan ditanya, saya saja yg umur 24 saat itu kewalahan jangankan ngejar ngimbangin aja ga bisa, tapi beliau orang baik,kerenn sehat² pak nana",5,Kibar Koswara
Ci9DQUlRQUNvZENodHljRjlvT2xsMlZsUk5aWGxGTVU0MWRITkxYMGRWV0dGamRrRRAB,gunung gede pangrango,,5,Yulia Paujiah
ChZDSUhNMG9nS0VLWFN5Y3ZQcklTOFVREAE,gunung gede pangrango,,5,Ryym
ChZDSUhNMG9nS0VNTE02ZGlLdnFIVk13EAE,gunung gede pangrango,,5,Azizah NA
ChdDSUhNMG9nS0VMNm1qNnIwaF9fcG13RRAB,gunung gede pangrango,Cocok buat pemula,5,Aldo Pramuditho
ChZDSUhNMG9nS0VNU1kySkNrbGI3WmJ3EAE,gunung gede pangrango,,5,Rival Saepulm
ChZDSUhNMG9nS0VPQ3ZtZDNBdWQtcVl3EAE,gunung gede pangrango,"View nya bagus, apalagi pas summit awan nya kebuka jadi keliatan kawah dibawah, tapi untuk trek via putri lumayan sulit untuk pemula, jangan lupa latihan sebelum treking",5,Radif Ziyan m
ChZDSUhNMG9nS0VMR291TkxRNWNEbU5nEAE,gunung gede pangrango,Peserta trip merasa kecewa pelayanan yg buruk,1,Erwan Susanto
ChdDSUhNMG9nS0VQekE5Y2U2MVptYm1BRRAB,gunung gede pangrango,,5,Ugi Ugi
ChdDSUhNMG9nS0VJYUt5dW1ucVk3cDRBRRAB,gunung gede pangrango,,5,Darsono Kroya
ChZDSUhNMG9nS0VNYmRpcTJiaHJLcUlREAE,gunung gede pangrango,,4,Kayfa Amrullah
ChdDSUhNMG9nS0VPdkV4dGliMnVTYW93RRAB,gunung gede pangrango,"Dulu pas pertama kesini dapat tembok di puncaknya, karena tektok lama foto foto di surken wkwk padahl disurken mah cerah banget, pas ke puncak agak abis aja tenaganya AMS juga. Jadi agak lama naik puncaknya juga, akhirnya dapat kabutt.

And then balik lagi kesini kemah, walau sore malammnya badai, hujan, kabut, alhamdulillah pas summit cerah banget. Bersyukur banget, senang sekaliii.

Cocok buat pemula, hehe
Banyak warung, jangan takut keabisan logistik, tapi agak mahal aja yaa. Ada ojek juga.

Treck mah landaii, agak nanjak aja wkwk
Kurleb 4 jam ampe surken jalan santai bawa keril, wajib ke sini",5,Abdul Mukti
ChdDSUhNMG9nS0VQcmxxWnV5MEluRXlBRRAB,gunung gede pangrango,"Lintas dari Putri ke Cibodas, perjalanan yg seru, view yg indah dan jalur nya cocok buat latihan utk xpdc",5,Lim Yani Alpinum
ChdDSUhNMG9nS0VOR2ItUF9pNzhiaXdnRRAB,gunung gede pangrango,,5,Renaldy Alie Frizi
ChdDSUhNMG9nS0VJQ0FnTUNZbnRQbmxRRRAB,gunung gede pangrango,"Jalur trekking pos 3 ke 4 gaada bonus

Level medium to hard

Tapi surya kencana sudah menunggu dengan keindahan dan cantiknya",5,Dhena Nya
ChZDSUhNMG9nS0VJQ0FnTUNZdUp2VlBBEAE,gunung gede pangrango,,5,Kemal Ardhika
ChdDSUhNMG9nS0VJQ0FnTUNZcU5uUGhRRRAB,gunung gede pangrango,Mantap,5,Indah yastamii
ChZDSUhNMG9nS0VJQ0FnTURveEpxRlVREAE,gunung gede pangrango,"Pemandangan indah, udara sejuk, dingin menusuk terasa msk ke tulang.",3,Amir Ruddin
ChZDSUhNMG9nS0VJQ0FnTURvaU5MaE93EAE,gunung gede pangrango,,5,nif adventure
ChZDSUhNMG9nS0VJQ0FnTUNvcmRIZWZnEAE,gunung gede pangrango,Basecamp untuk jalur pendakian suryakancana via gunung putri,5,totok setiawan
ChdDSUhNMG9nS0VJQ0FnTUNJcDRfdXhBRRAB,gunung gede pangrango,,5,Ichsan Kamil
ChZDSUhNMG9nS0VJQ0FnTUNJclB6cVd3EAE,gunung gede pangrango,Nyari barengan buat tanggal 3,5,Rizky kurniawan
ChZDSUhNMG9nS0VJQ0FnTUN3c1pMeFlREAE,gunung gede pangrango,,5,Dyar Revi
ChZDSUhNMG9nS0VJQ0FnTURRd2RUSUhREAE,gunung gede pangrango,Sangat menakjubkan..,5,CAH RAGIL
ChdDSUhNMG9nS0VJQ0FnTUNRbnZqNHFnRRAB,gunung gede pangrango,,5,Muhammad Gibran
ChZDSUhNMG9nS0VJQ0FnTURnZy1XZmRnEAE,gunung gede pangrango,,5,Muhammad Zoel Haidir
ChdDSUhNMG9nS0VJQ0FnSURIa3JPNnBRRRAB,gunung gede pangrango,"Basecamp azzahra responsif sekali, cukup membantu pada saat reagistrasi maupun istirahat. ramah jugaaa",5,utomo
ChdDSUhNMG9nS0VJQ0FnTUNBMHBDajlRRRAB,gunung gede pangrango,,5,Adink Matijevic
ChdDSUhNMG9nS0VJQ0FnSURfNzlIaTRnRRAB,gunung gede pangrango,"Jalurnya udh cukup aman karena denah atau petanya udah ada semua setiap jalan, tapi disini emg gaada pos2an cuman nama2 ajaa, tapi udah safe banget jalannya.",5,Nafisa dwi Maharani
ChdDSUhNMG9nS0VJQ0FnSURfc3BqSnhRRRAB,gunung gede pangrango,Keindahan pegunungan yg asri,5,Oasis Music Studio
ChZDSUhNMG9nS0VJQ0FnSUNfLVlLa2RBEAE,gunung gede pangrango,,5,Ramadhan Mulyadi
ChZDSUhNMG9nS0VJQ0FnSUNfeVpDcUJREAE,gunung gede pangrango,🔥🔥😁,5,Kvin alvino
ChZDSUhNMG9nS0VJQ0FnSUNmZ2ZlN1ZnEAE,gunung gede pangrango,,5,Muhamad Ridwan
ChZDSUhNMG9nS0VJQ0FnSUNmOUpiWGRREAE,gunung gede pangrango,,5,Kimung Lutfi Hafaz
ChdDSUhNMG9nS0VJQ0FnSUNpaF95YnVBRRAB,gunung gede pangrango,,5,Jasintha Dewi
ChZDSUhNMG9nS0VJQ0FnSUNpeTRhWGVREAE,gunung gede pangrango,,3,Ojo Jo
ChdDSUhNMG9nS0VJQ0FnSUNpZy12UWhRRRAB,gunung gede pangrango,,5,Hamdan Abdulghani
ChZDSUhNMG9nS0VJQ0FnSUNpemJ6OVRREAE,gunung gede pangrango,,5,Zuan Rizuan
ChZDSUhNMG9nS0VJQ0FnSUNpamFUbWJnEAE,gunung gede pangrango,"Gunung Pangrango adalah gunung tertinggi di 3 kabupaten antara lain kabupaten cianjur, kabupaten bogor dan kabupaten sukabumi..  Lembah mandalawangi adalah titik perbatasan 3 kabupaten tersebut. Cocok sekali untuk para pendaki yang ingin menikmati keindahan lembah mandalawangi dan menikmati suasana alam yang penuh misteri 😻",5,Cepot D'buitenzorg
ChZDSUhNMG9nS0VJQ0FnSUNpNmZfb0NREAE,gunung gede pangrango,,5,The big family family
ChZDSUhNMG9nS0VJQ0FnSUNpc2QzN0lREAE,gunung gede pangrango,Suka sekali,5,Dewi Soraya
ChdDSUhNMG9nS0VJQ0FnSUNpMGNDUGhRRRAB,gunung gede pangrango,MANTAP JIWA,5,Michael
ChdDSUhNMG9nS0VJQ0FnSUNpa2N1a3R3RRAB,gunung gede pangrango,,5,Anwar Budiyarto
ChZDSUhNMG9nS0VJQ0FnSUNpdnVhTVZ3EAE,gunung gede pangrango,,5,fgs Juanda
ChZDSUhNMG9nS0VJQ0FnSUNpeHY3TVBBEAE,gunung gede pangrango,Tolong dong buat para pengunjung please beradablah.... Jangan buang sampang sembarangan... Bawa sampahmu pulang..,4,Muhammad Saleh Hanif
ChZDSUhNMG9nS0VJQ0FnSUNpLW9hd0t3EAE,gunung gede pangrango,,5,Maulhana TV
ChdDSUhNMG9nS0VJQ0FnSUNpeXJDdnVnRRAB,gunung gede pangrango,,5,Bintang Pratama
ChZDSUhNMG9nS0VJQ0FnSUNpa3NfelNnEAE,gunung gede pangrango,Bgus,5,murya bayu
ChdDSUhNMG9nS0VJQ0FnSUNpbklPTDlnRRAB,gunung gede pangrango,,1,King Salafy
ChZDSUhNMG9nS0VJQ0FnSUNpMU9ucFpREAE,gunung gede pangrango,Tempat yang indah sejuk pokoknya nyaman,5,Dt Sejati
ChZDSUhNMG9nS0VJQ0FnSUNpeVBTSk1REAE,gunung gede pangrango,,5,Mas Ahmad Official
ChZDSUhNMG9nS0VJQ0FnSUNpOFBfckRBEAE,gunung gede pangrango,,5,Samsudin Udin
ChZDSUhNMG9nS0VJQ0FnSUNpc01MYkVBEAE,gunung gede pangrango,,5,tutu fatimah
ChZDSUhNMG9nS0VJQ0FnSUNpa0xMRWR3EAE,gunung gede pangrango,Dv😀,5,Sungai Kupang
ChdDSUhNMG9nS0VJQ0FnSUNobGVmQnRnRRAB,gunung gede pangrango,Good,5,Baharudin Maulana
ChZDSUhNMG9nS0VJQ0FnSURCaDZtX1BnEAE,gunung gede pangrango,,3,Bambang Maulana
ChdDSUhNMG9nS0VJQ0FnSUNCeXR5TnJBRRAB,gunung gede pangrango,Wokeh,5,Maru asa
ChdDSUhNMG9nS0VJQ0FnSUQtNmRPX3lRRRAB,gunung gede pangrango,Pondok pesantren as-sagilun,5,Aryanto Albantanu
ChZDSUhNMG9nS0VJQ0FnSUQtcm9lTUxBEAE,gunung gede pangrango,Oke maju terus🤲🤲👍👍,5,Beni Ni
ChZDSUhNMG9nS0VJQ0FnSUQtcnEyZ1R3EAE,gunung gede pangrango,"Tempatnya nyaman untuk pendaki, apalagi buat nginep setelah turun dari gunung.",5,Bryan Setyawan Putra
ChZDSUhNMG9nS0VJQ0FnSUQtdU5LcmRBEAE,gunung gede pangrango,Fasilitas nya semakin bagus 👏,5,Noerdiansyah Yans
ChdDSUhNMG9nS0VJQ0FnSUQtNk0zUHB3RRAB,gunung gede pangrango,,5,Hadi Sahman
ChZDSUhNMG9nS0VJQ0FnSUMtajVIaVJnEAE,gunung gede pangrango,,5,Sendy Faisal noviar
ChdDSUhNMG9nS0VJQ0FnSUMtbTRLYmtRRRAB,gunung gede pangrango,,4,Gilingham 2008
ChZDSUhNMG9nS0VJQ0FnSUMtaThuQkNnEAE,gunung gede pangrango,,5,Budi Ariyo
ChdDSUhNMG9nS0VJQ0FnSUMtazhPVGd3RRAB,gunung gede pangrango,,5,Yudha Praste
ChZDSUhNMG9nS0VJQ0FnSUMtNF9DNUd3EAE,gunung gede pangrango,"Basecamp berasa tinggal di rumah sendiri, selain ramah2 orangnya, bersih juga tempatnya",5,Ainayah Shafira
ChZDSUhNMG9nS0VJQ0FnSUMtLWY2eFBnEAE,gunung gede pangrango,"Naik via putri, 8-9 okt 2022, bascampy enak, nyaman, bersih, toilet lmyan ngantri, mngkin kpan"" Dtmbah ya... , makanya jg murah, pokokke jossss👍👍",5,nyonge Ldt
ChdDSUhNMG9nS0VJQ0FnSUMtcHA3WGh3RRAB,gunung gede pangrango,Pasilitas lengkap,5,Alif Nurmansyah
ChZDSUhNMG9nS0VJQ0FnSUMtOEpfblpREAE,gunung gede pangrango,,5,Fadill Ichsani
ChdDSUhNMG9nS0VJQ0FnSUMtME15dW9nRRAB,gunung gede pangrango,,5,Angga Permana Negara N
ChdDSUhNMG9nS0VJQ0FnSURldmFqZ2h3RRAB,gunung gede pangrango,,3,Alwis Karisma
ChdDSUhNMG9nS0VJQ0FnSURlemY2OHF3RRAB,gunung gede pangrango,BC MBF the best,5,Adji Saputra
ChZDSUhNMG9nS0VJQ0FnSURlNGJYWU1BEAE,gunung gede pangrango,,5,idrus daoe
ChdDSUhNMG9nS0VON2xzNGlWc2ZQU3FRRRAB,gunung gede pangrango,Mantap gunung pangrango,5,Yoggie Pebrian
ChZDSUhNMG9nS0VQZjZ6YWFndk5yWkdBEAE,gunung gede pangrango,,5,Yasmin Nafisah
ChdDSUhNMG9nS0VJdW9vTjM5M2NxSGhnRRAB,gunung gede pangrango,,5,fahmi aulia
ChdDSUhNMG9nS0VPdTd4cnk1ck43U3R3RRAB,gunung gede pangrango,,5,Lukmanul Hakim
ChdDSUhNMG9nS0VQbnhuLURnaDVxTWlnRRAB,gunung gede pangrango,"area pendakian mulai dari basecamp, tempat registrasi, nyampe di persimpangan curug mantab, suguhan pemandangan ngga ada berentinya, cakep semua!!! cuman kalo habis ujan licin poll, hati-hati aja pokoknya 😉👊🏽",5,Ilyas Ilyas
ChZDSUhNMG9nS0VJQ0FnTURnNGZMLVFREAE,gunung gede pangrango,"Bagus, sejuk  kalo sore agak spooky",5,Harnilah Harnadhi
ChdDSUhNMG9nS0VJQ0FnTURBc3ZMN3pBRRAB,gunung gede pangrango,😃,4,indra dh
ChdDSUhNMG9nS0VJQ0FnTUNBcGVxdG1nRRAB,gunung gede pangrango,Keluar masuk lewat pintu ini biar terdata sehingga aman buat kita semua. Sepanjang jalan ada penjaja tongkat kalau lupa bawa trekking pole. Lumayan membantu jika tidak ada pegangan... lumayan tho bagi yang hiking sendirian..,5,Dariyanto Arkarna
ChZDSUhNMG9nS0VJQ0FnTUNBMElUNGV3EAE,gunung gede pangrango,Pos bayar cukup bagus 100 meter dari terakhir bisa mengunakan kendandaraan alias tempat parkir,5,Mikhudin
ChdDSUhNMG9nS0VJQ0FnSUN2NV9pT2lBRRAB,gunung gede pangrango,Jarak di tempat parkir ke pintu masuk awal pendakian lumayan jauh tapi cukup menyenangkan dengan situasi dan pemandangan.,4,Siti Maelani (Itis)
ChdDSUhNMG9nS0VJQ0FnSUN2aDlHN3d3RRAB,gunung gede pangrango,,5,Cahya Malik
ChdDSUhNMG9nS0VJQ0FnSUNQbWVxNWpnRRAB,gunung gede pangrango,,5,Muadz Rimba Raya
ChZDSUhNMG9nS0VJQ0FnSUNYX3ZyT1VREAE,gunung gede pangrango,,5,Hafsyah Fhadiyah
ChZDSUhNMG9nS0VJQ0FnSUNud3BfOWFREAE,gunung gede pangrango,Alhamdulillah di usia 50th kembali napak tilas meskipun tidak sampai ke puncak Gn Gede sblmnya di thn 1998 sudah pernah summit,5,Dewi lustia
ChZDSUhNMG9nS0VJQ0FnSURIeHZUSEd3EAE,gunung gede pangrango,Jalur yg lumayan nanjak dan jauh menuju puncak.. tp disini enak dan bisa istirahat lagi di camping ground mandalawangi kalau capek.. parkir luas dan aman.. mantappp,5,Osund Channel
ChdDSUhNMG9nS0VJQ0FnSUNIMF9yLTd3RRAB,gunung gede pangrango,mantap,5,Muhamad Kahfi Rizki
ChZDSUhNMG9nS0VJQ0FnSUNIbzlPZ1BBEAE,gunung gede pangrango,,5,IMAN SAPEI (iman)
ChZDSUhNMG9nS0VJQ0FnSUQ3c3NfRUtnEAE,gunung gede pangrango,The Foresta,5,Nur Khasan
ChdDSUhNMG9nS0VJQ0FnSURidnRiTDRnRRAB,gunung gede pangrango,"Untuk kalian yang ingin menikmati keindahan alam di sini mempunyai banyak opsi :
1. Kalian bisa menikmati keindahan alam Curug Cibeureum dengan HTM sebesar 18.000 per orang.
2. Mendaki ke gunung gede parangrango, kalian bisa mendaftar online terlebih dahulu mengisi data kalian.

Untuk penjaga siap siaga dan ramahh bagi para pengunjung.",5,Rizqi Naufal
ChdDSUhNMG9nS0VJQ0FnSUNiNy1hbTN3RRAB,gunung gede pangrango,"Lumayan asri, sesuai ekspektasi, mungkin soon bakalan mendaki ke Gn. Gede-Pangrango",5,Yudha Wira Pratama Abdillah
ChdDSUhNMG9nS0VJQ0FnSUQ2MUwyNDh3RRAB,gunung gede pangrango,Pengalaman yang berharga,5,Hafidz Manan
ChZDSUhNMG9nS0VJQ0FnSUQ2cE5qRUlnEAE,gunung gede pangrango,,5,Siti Halimah
ChZDSUhNMG9nS0VJQ0FnSUQ2MktQWVdREAE,gunung gede pangrango,Pengalaman kedua naik ke gede pangrango. Bermalam di Surya kencana. Tempat recommended buat camping banyak nilai plus plusnya dari pada di pos kandang badak,5,Muhammad Muhajirin
ChZDSUhNMG9nS0VJQ0FnSUQ2Nkp1NUFnEAE,gunung gede pangrango,,4,said hak
ChdDSUhNMG9nS0VJQ0FnSUQ2c0lYZGdBRRAB,gunung gede pangrango,Will be missing this place sssooooo mucchhh💯,5,Trisna Yuniari
ChdDSUhNMG9nS0VJQ0FnSUM2djRMOHN3RRAB,gunung gede pangrango,"Salah satu tenpat fenomenal di kalangan pendaki. Ga afdol kalo ke Gede tapi ga kesini, padang edelweiss yang sangat luas",5,Imam Panji
ChZDSUhNMG9nS0VJQ0FnSUM2cS1yLVBBEAE,gunung gede pangrango,Indah nya,5,Akbar Muhammad
ChdDSUhNMG9nS0VJQ0FnSUM2aTUzb3Z3RRAB,gunung gede pangrango,"Area camp Surya kencana lebih mudah diakses melalu jalur gn putri, kurang lebih 5-8jam perjalanan, jalur lebih didominasi akar tanah,  dengan elevasi berkirar 30-50 derajat kemiringan,",5,rhenco atmaeja
ChdDSUhNMG9nS0VJQ0FnSUM2MDlYSzhnRRAB,gunung gede pangrango,,5,Viinolia_ Ramadhan
ChdDSUhNMG9nS0VJQ0FnSUM2Z2FpZG9nRRAB,gunung gede pangrango,Istimewa,5,Ionbisa
ChdDSUhNMG9nS0VJQ0FnSUM2dnZhWDVBRRAB,gunung gede pangrango,"Its hard to get here, there is 3 official tracking, cibodas, gunung putri and selabinatana, i suggest to user cibodas or gunung putri because its easy way and more accessible. When you get there its amazing experience the best  savanna on top mountain I've ever been clear view blue sky even you lucky you will see shouting star in the night.",5,Fikri Hujaeri
ChdDSUhNMG9nS0VJQ0FnSUM2cUtQOXR3RRAB,gunung gede pangrango,"Enak banget, badainya sungguh terlalu",5,Wawan Hermawan
ChZDSUhNMG9nS0VJQ0FnSUM2d0tfclpREAE,gunung gede pangrango,Dingin... bunga edelweiss nya bagus,5,Bernard Bernard
ChZDSUhNMG9nS0VJQ0FnSURhdnBUc2FREAE,gunung gede pangrango,,5,mohamad yusup
ChdDSUhNMG9nS0VJQ0FnSURhNk5Edy1RRRAB,gunung gede pangrango,Bagus,5,Bonyek Adventure
ChdDSUhNMG9nS0VJQ0FnSUNhdW9HTnFnRRAB,gunung gede pangrango,,3,Friska Khalimatus Sadiyah
ChdDSUhNMG9nS0VJQ0FnSUNhOU1IQnl3RRAB,gunung gede pangrango,,5,Andy Kurniawan
ChZDSUhNMG9nS0VJQ0FnSUNhOUx5TFpnEAE,gunung gede pangrango,,5,Mhdsdm11
ChZDSUhNMG9nS0VJQ0FnSUNhOE5fOUlREAE,gunung gede pangrango,Amazing beautiful and don't know why the world,5,Muhammad Rama
ChdDSUhNMG9nS0VJQ0FnSURxXzZtT21RRRAB,gunung gede pangrango,,5,aris arSHIT
ChZDSUhNMG9nS0VJQ0FnSUNpd2J6TEVREAE,gunung gede pangrango,,5,Muhamad Nur Siddiq
ChZDSUhNMG9nS0VJQ0FnSUNpd2RDb0J3EAE,gunung gede pangrango,Tenang dan damai,5,Handoyo Dwisoro
ChZDSUhNMG9nS0VJQ0FnSUNpbnVtM05REAE,gunung gede pangrango,Kangen alun alun suryakecananya duh indah,5,Ridwan
ChdDSUhNMG9nS0VJQ0FnSUNpcnFQc25nRRAB,gunung gede pangrango,,5,Achmad Rendy
ChZDSUhNMG9nS0VJQ0FnSUNpOXBDY0xREAE,gunung gede pangrango,,5,Fahreza Kamil
ChZDSUhNMG9nS0VJQ0FnSUNpdHRDX1pREAE,gunung gede pangrango,"1999, 2000, dan 2002 Mendaki Gunung yang selalu dikunjungi oleh seorang pendiri Mapala dari kampus  terkemuka di negeri ini, Soe Hok Gie namanya😊.
Aku selalu menikmati pendakiannya. Hamparan luas, edeleweis selalu memiliki ciri khas tersendiri",5,charly siadari
ChdDSUhNMG9nS0VJQ0FnSUNpbHRfdnRnRRAB,gunung gede pangrango,"Gunung gede bisa didaki lewat 3 jalur resmi yang terdaftar di TNGP, pernah naik lewat jalur ciboodas dan gunung putri, bila lewat jalur cibodas kita akan melewati beberapa tempat menarik yang bisa dikunjungi bila kita tidak diburu2 waktu seperti air terjun cibeureum, air panas. jarak tempuh total perjalanan sampai puncak, +-10km. di pos kandang badak sebaiknya beristirahat karena disini masih tersedia air , di pos ini juga ada percabangan jalur yang mengarah ke gunung pangrango. setelah pos ini jalur dimulailah jalur terjal sampai ke puncak Gede. bila kita naik dari jalur Gunug putri, kita akan melewati alun2 surya kencana terlebih dahulu.",5,khoerul umam
ChZDSUhNMG9nS0VJQ0FnSUNpbHZUdEhnEAE,gunung gede pangrango,,5,Ari Firmansyah
ChdDSUhNMG9nS0VJQ0FnSUNpcHFudmdnRRAB,gunung gede pangrango,Great view at the top of the mountain. Please prepare some meat if you guys need. Because no meat sold in the mountain.,5,Andree Phanderson
ChZDSUhNMG9nS0VJQ0FnSUNpaHZfMEtREAE,gunung gede pangrango,"setiap kali kamu jalan, kamu akan melihat sampah",3,fathi
ChZDSUhNMG9nS0VJQ0FnSUNpLXNYa2RnEAE,gunung gede pangrango,Kenikmatan yang haqiqi,4,Anjar neo
ChZDSUhNMG9nS0VJQ0FnSUNpdXJIWER3EAE,gunung gede pangrango,,5,Mega putri Rahman
ChZDSUhNMG9nS0VJQ0FnSUNpeXJ1S1R3EAE,gunung gede pangrango,Treknya banyak bonus...,5,Teguh Mulyanto
ChZDSUhNMG9nS0VJQ0FnSUNpeXRHS0xREAE,gunung gede pangrango,,5,Gilangromandani
